date,cases,total_tests,population,Cases_10k,Test_10k,Rate,hospitalized_covid_confirmed_patients,all_hospital_beds,Hosp_10k,beds_10k,Week,county,Male,Hispanic,Over_65,Over_85,White,Asian,HPI,anycondition,Obesity,Heart_disease,COPD,diabetes,CKD,Urban_rural,Morenitos,C_i,pop_std,mobility
2021-01-17,870.4285714285714,8641.857142857143,1567975.0,5.55129113301278,55.114763582691964,0.10072239763278396,470.42857142857144,2630.1428571428573,3.000230051043999,16.7741377071883,15,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,46.88879494982146
2021-01-24,888.1428571428571,10706.285714285714,1567975.0,5.664266695214255,68.28097204538155,0.0829552732707088,415.14285714285717,2613.0,2.6476369657861714,16.664806517961065,16,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,45.55519798999667
2021-01-31,671.0,9591.57142857143,1567975.0,4.279404965002631,61.171711465880705,0.06995725413681654,362.0,2643.1428571428573,2.308710279181747,16.857047192352287,17,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,44.38296657193991
2021-02-07,486.2857142857143,7747.571428571428,1567975.0,3.1013614010791897,49.41131987800461,0.06276621245367212,280.85714285714283,2609.5714285714284,1.7912093168395085,16.642940280115617,18,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,50.69553136827704
2021-02-14,365.57142857142856,6891.857142857143,1567975.0,2.331487610270754,43.95387134907855,0.053043964927554255,234.71428571428572,2569.285714285714,1.4969261991695386,16.38601198543162,19,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,52.43245238109987
2021-02-21,307.57142857142856,6759.285714285715,1567975.0,1.9615837533852807,43.108376819054605,0.04550354010356123,198.85714285714286,2588.0,1.2682417950359086,16.505365200338016,20,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,51.67542991318782
2021-02-28,257.14285714285717,6065.857142857143,1567975.0,1.6399678384085026,38.68593021481301,0.042391841925531665,174.42857142857142,2596.714285714286,1.1124448503871007,16.56094188819519,21,Sacramento,48.9,23.2,13.7,1.8,63.4,19.1,57.1,37.0,28.3,5.8,6.0,10.5,2.9,1,12.6,23,0.03907320761261886,49.78621017748463
2020-10-04,181.25,3615.25,2217398.0,0.8173994925583951,16.30401939570614,0.050134845446373005,170.5,3833.25,0.7689192467928626,17.287153681928096,0,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,65.07750967172406
2020-10-11,256.2857142857143,4665.285714285715,2217398.0,1.1557948292805995,21.03946027860454,0.05493462351103898,197.42857142857142,3835.285714285714,0.890361457115824,17.29633432647506,1,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,65.13780401065557
2020-10-18,287.7142857142857,4985.0,2217398.0,1.2975310959705282,22.48130466429572,0.05771600515833214,195.28571428571428,3835.285714285714,0.8806976207506018,17.29633432647506,2,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,64.99755326465427
2020-10-25,311.0,5962.714285714285,2217398.0,1.4025447844726115,26.89059106986786,0.05215745465871248,206.0,4017.1428571428573,0.9290168025767138,18.116471906003603,3,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,64.06302380779911
2020-11-01,337.2857142857143,6030.0,2217398.0,1.5210878438860063,27.194035531735846,0.05593461265103056,235.0,3975.285714285714,1.059800721386057,17.92770496900292,4,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,64.23749870999819
2020-11-08,379.42857142857144,6535.428571428572,2217398.0,1.711143292402047,29.473412402412972,0.058057182827664595,273.42857142857144,3983.1428571428573,1.2331055202023788,17.963139035675407,5,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,58.969324308504156
2020-11-15,477.0,6677.428571428572,2217398.0,2.151169974898507,30.113802625548374,0.07143468401009799,323.42857142857144,4062.714285714286,1.4585950353909016,18.321989492704,6,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,61.45094806118758
